date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:28	21/-1	---M-Z	200	added ('OK')	text/plain	date:Wed,%2028%20Dec%202022%2008:29:33%20GMT	https://blog.nxtinteractive.sg/robots.txt		(from )
14:08:28	41409/41409	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:10%20GMT	https://blog.nxtinteractive.sg/	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/index.html	(from )
14:08:29	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2028%20Dec%202022%2008:38:29%20GMT	https://s3.amazonaws.com/contents.newzenler.com/34045/library/636a8b2d7450c_1667926829_bann.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/library/636a8b2d7450c_1667926829_bann.0.delayed	(from https://blog.nxtinteractive.sg/)
14:08:29	31000/31000	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	(from https://blog.nxtinteractive.sg/)
14:08:29	56842/56842	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f522-de0a%22	https://d235vmrai5heq2.cloudfront.net/fonts/fontawesome-free-5.11.1/css/all.min.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/fonts/fontawesome-free-5.11.1/css/all.min.css	(from https://blog.nxtinteractive.sg/)
14:08:30	1260616/1260616	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-133c48%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton6fab.css	(from https://blog.nxtinteractive.sg/)
14:08:30	66812/66812	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-104fc%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks.css?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_blocks6fab.css	(from https://blog.nxtinteractive.sg/)
14:08:30	1863/1863	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-747%22	https://d235vmrai5heq2.cloudfront.net/css/community/icon.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/community/icon.css	(from https://blog.nxtinteractive.sg/)
14:08:30	34976/34976	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51f-88a0%22	https://d235vmrai5heq2.cloudfront.net/elements/css/counteverest/counteverest.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/css/counteverest/counteverest.css	(from https://blog.nxtinteractive.sg/)
14:08:30	35/35	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-23%22	https://d235vmrai5heq2.cloudfront.net/css/manage-elements.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/manage-elements.css	(from https://blog.nxtinteractive.sg/)
14:08:31	13051/13051	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-32fb%22	https://d235vmrai5heq2.cloudfront.net/css/admin/lib/bootstrap-sweetalert/sweetalert.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/admin/lib/bootstrap-sweetalert/sweetalert.css	(from https://blog.nxtinteractive.sg/)
14:08:31	17380/17380	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f51c-43e4%22	https://d235vmrai5heq2.cloudfront.net/css/admin/separate/vendor/select2.min.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/css/admin/separate/vendor/select2.min.css	(from https://blog.nxtinteractive.sg/)
14:08:32	8633/8633	---M--	200	added ('OK')	text/css	etag:%22b30884f2d04472dd6a652f80123adc7e%22	https://s3.amazonaws.com/contents.newzenler.com/34045/css/brand.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/css/brand.css	(from https://blog.nxtinteractive.sg/)
14:08:33	3658/3658	---M--	200	added ('OK')	image/png	etag:%2207c5cb4c983f362d57afcef0f6e30f62%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/6368dd2d50d28_1667816749_frame-2.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/6368dd2d50d28_1667816749_frame-2.png	(from https://blog.nxtinteractive.sg/)
14:08:33	93100/93100	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-16bac%22	https://d235vmrai5heq2.cloudfront.net/js/admin/lib/jquery/jquery.min.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/admin/lib/jquery/jquery.min.js	(from https://blog.nxtinteractive.sg/)
14:08:33	989344/989344	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f525-f18a0%22	https://d235vmrai5heq2.cloudfront.net/fullcalendar-scheduler/main.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/fullcalendar-scheduler/main.js	(from https://blog.nxtinteractive.sg/)
14:08:33	73664/73664	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f525-11fc0%22	https://d235vmrai5heq2.cloudfront.net/fullcalendar-scheduler/calendar-main.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/fullcalendar-scheduler/calendar-main.css	(from https://blog.nxtinteractive.sg/)
14:08:34	16306/16306	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-3fb2%22	https://d235vmrai5heq2.cloudfront.net/js/default/live-calendar.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/default/live-calendar.js	(from https://blog.nxtinteractive.sg/)
14:08:34	85360/85360	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f522-14d70%22	https://d235vmrai5heq2.cloudfront.net/fonts/fontawesome-pro-5.11.1/css/fontawesome.min.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/fonts/fontawesome-pro-5.11.1/css/fontawesome.min.css	(from https://blog.nxtinteractive.sg/)
14:08:34	631/631	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f522-277%22	https://d235vmrai5heq2.cloudfront.net/fonts/fontawesome-pro-5.11.1/css/regular.min.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/fonts/fontawesome-pro-5.11.1/css/regular.min.css	(from https://blog.nxtinteractive.sg/)
14:08:34	619/619	---MCZ	200	added ('OK')	text/css	etag:W/%2263a2f522-26b%22	https://d235vmrai5heq2.cloudfront.net/fonts/fontawesome-pro-5.11.1/css/light.min.css	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/fonts/fontawesome-pro-5.11.1/css/light.min.css	(from https://blog.nxtinteractive.sg/)
14:08:36	75870/75870	---M--	200	added ('OK')	image/jpeg	etag:%2255c4794254a80daa2c6d7736284b6898%22	https://s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/hats-pp-mage-2022-09-15-at-1-56-49636b0fc653db5_lg.jpeg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.us-east-1.amazonaws.com/contents.newzenler.com/34045/library/hats-pp-mage-2022-09-15-at-1-56-49636b0fc653db5_lg.jpg	(from https://blog.nxtinteractive.sg/)
14:08:37	43944/43944	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:19%20GMT	https://blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/augmented-reality-virtual-reality-for-the-gaming-industry.html	(from https://blog.nxtinteractive.sg/)
14:08:38	55631/55631	---M--	200	added ('OK')	image/jpeg	etag:%22b8e6b0acdada17f0d5712af87240fe6e%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16248/data/thumb/s-1.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16248/data/thumb/s-1.jpg	(from https://blog.nxtinteractive.sg/)
14:08:39	42997/42997	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:44%20GMT	https://blog.nxtinteractive.sg/blog/augmented-reality-in-automobile-industry	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/augmented-reality-in-automobile-industry.html	(from https://blog.nxtinteractive.sg/)
14:08:40	59321/59321	---M--	200	added ('OK')	image/jpeg	etag:%225790724ed242d2b8cd05cc8dbefbb0e1%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16247/data/thumb/s-5.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16247/data/thumb/s-5.jpg	(from https://blog.nxtinteractive.sg/)
14:08:41	44975/44975	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:23%20GMT	https://blog.nxtinteractive.sg/blog/virtual-reality-in-healthcare	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/virtual-reality-in-healthcare.html	(from https://blog.nxtinteractive.sg/)
14:08:42	59512/59512	---M--	200	added ('OK')	image/jpeg	etag:%224b7562db3a73582fe833ef8334815b23%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16246/data/thumb/s-1.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16246/data/thumb/s-1.jpg	(from https://blog.nxtinteractive.sg/)
14:08:43	42412/42412	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:25%20GMT	https://blog.nxtinteractive.sg/blog/augmented-reality-in-healthcare	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/augmented-reality-in-healthcare.html	(from https://blog.nxtinteractive.sg/)
14:08:45	63680/63680	---M--	200	added ('OK')	image/jpeg	etag:%22f7f95eb409f23e7a0bbd08513359846f%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16245/data/thumb/s-8.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16245/data/thumb/s-8.jpg	(from https://blog.nxtinteractive.sg/)
14:08:46	42372/42372	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:51%20GMT	https://blog.nxtinteractive.sg/blog/augmented-reality-development-services	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/augmented-reality-development-services.html	(from https://blog.nxtinteractive.sg/)
14:08:47	52253/52253	---M--	200	added ('OK')	image/jpeg	etag:%224ddd6655565affb5451d33fb874f4c98%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16244/data/thumb/s-6.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16244/data/thumb/s-6.jpg	(from https://blog.nxtinteractive.sg/)
14:08:48	43402/43402	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:29:53%20GMT	https://blog.nxtinteractive.sg/blog/metaverse-development-services	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/blog/metaverse-development-services.html	(from https://blog.nxtinteractive.sg/)
14:08:49	16651/16651	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-410b%22	https://d235vmrai5heq2.cloudfront.net/js/admin/lib/bootstrap-sweetalert/sweetalert.min.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/admin/lib/bootstrap-sweetalert/sweetalert.min.js	(from https://blog.nxtinteractive.sg/)
14:08:49	54080/54080	---M--	200	added ('OK')	image/jpeg	etag:%22e6d57dd7ddbd0e4d2c2d568843aaa562%22	https://s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16243/data/thumb/s-3.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/s3.amazonaws.com/contents.newzenler.com/34045/blog/blog-post/16243/data/thumb/s-3.jpg	(from https://blog.nxtinteractive.sg/)
14:08:49	490487/490487	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f51d-77bf7%22	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/js/Zenler_skeleton.bundle.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/js/Zenler_skeleton.bundle.js	(from https://blog.nxtinteractive.sg/)
14:08:49	113769/113769	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-1bc69%22	https://d235vmrai5heq2.cloudfront.net/js/default/site.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/default/site6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:49	37532/37532	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-929c%22	https://d235vmrai5heq2.cloudfront.net/js/stripe.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/stripe6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:50	85824/85824	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-14f40%22	https://d235vmrai5heq2.cloudfront.net/js/default/checkout.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/default/checkout6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:50	6951/6951	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-1b27%22	https://d235vmrai5heq2.cloudfront.net/js/default/review.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/default/review6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:50	23384/23384	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-5b58%22	https://d235vmrai5heq2.cloudfront.net/js/tether.min.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/tether.min.js	(from https://blog.nxtinteractive.sg/)
14:08:50	7489/7489	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-1d41%22	https://d235vmrai5heq2.cloudfront.net/js/zen-tracking.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/zen-tracking6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:50	1965/1965	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-7ad%22	https://d235vmrai5heq2.cloudfront.net/js/curriculum.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/curriculum6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:51	9165/9165	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-23cd%22	https://d235vmrai5heq2.cloudfront.net/js/jquery.blockUI.min.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/jquery.blockUI.min.js	(from https://blog.nxtinteractive.sg/)
14:08:51	7318/7318	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f520-1c96%22	https://d235vmrai5heq2.cloudfront.net/elements/js/counteverest/jquery.counteverest.min.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/js/counteverest/jquery.counteverest.min.js	(from https://blog.nxtinteractive.sg/)
14:08:51	35051/35051	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-88eb%22	https://d235vmrai5heq2.cloudfront.net/js/admin/lib/velocity/velocity.min.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/admin/lib/velocity/velocity.min.js	(from https://blog.nxtinteractive.sg/)
14:08:51	13258/13258	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-33ca%22	https://d235vmrai5heq2.cloudfront.net/js/admin/lib/velocity/velocity.ui.min.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/admin/lib/velocity/velocity.ui.min.js	(from https://blog.nxtinteractive.sg/)
14:08:52	8122/8122	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-1fba%22	https://d235vmrai5heq2.cloudfront.net/js/admin/lib/bootstrap-notify/bootstrap-notify.min.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/admin/lib/bootstrap-notify/bootstrap-notify.min.js	(from https://blog.nxtinteractive.sg/)
14:08:52	33998/33998	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-84ce%22	https://d235vmrai5heq2.cloudfront.net/js/manage-elements.js	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/manage-elements.js	(from https://blog.nxtinteractive.sg/)
14:08:52	31725/31725	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-7bed%22	https://d235vmrai5heq2.cloudfront.net/js/default/paypal.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/default/paypal6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:53	28350/28350	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-6ebe%22	https://d235vmrai5heq2.cloudfront.net/js/default/live-class.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/default/live-class6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:53	21992/21992	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-55e8%22	https://d235vmrai5heq2.cloudfront.net/js/default/live-webinar.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/default/live-webinar6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:53	75005/75005	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-124fd%22	https://d235vmrai5heq2.cloudfront.net/js/admin/lib/select2/select2.full.min.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/admin/lib/select2/select2.full.min6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:53	13848/13848	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a2f527-3618%22	https://d235vmrai5heq2.cloudfront.net/js/default/webinar.js?v=V3.1.80049	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/js/default/webinar6fab.js	(from https://blog.nxtinteractive.sg/)
14:08:55	39805/39805	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:00%20GMT	https://blog.nxtinteractive.sg/cookiepolicy	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/cookiepolicy.html	(from https://blog.nxtinteractive.sg/)
14:08:56	106252/106252	---M--	200	added ('OK')	image/jpeg	etag:%2263a2f51f-19f0c%22	https://blog.nxtinteractive.sg/elements/bundles/photo-1460925895917-afdab827c52f.jpg	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/blog.nxtinteractive.sg/elements/bundles/photo-1460925895917-afdab827c52f.jpg	(from https://blog.nxtinteractive.sg/)
14:08:56	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:28:38%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/7dba93149f3d646c27f255ddcd694c41.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/7dba93149f3d646c27f255ddcd694c41.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:08:57	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:39%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/7dba93149f3d646c27f255ddcd694c41.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/loginc206.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:08:58	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:30:03%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/fbb53502175de4260ab7f918937f60a3.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/fbb53502175de4260ab7f918937f60a3.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:08:59	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:41%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/fbb53502175de4260ab7f918937f60a3.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/loginf29b.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:00	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:28:42%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/ed242ead2b178f6c1e36bd327fb6f100.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/ed242ead2b178f6c1e36bd327fb6f100.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:00	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:42%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/ed242ead2b178f6c1e36bd327fb6f100.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/login867b.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:01	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:30:06%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/49d23185a5f25e1d8c0305b39dcaef8c.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/49d23185a5f25e1d8c0305b39dcaef8c.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:02	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:44%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/49d23185a5f25e1d8c0305b39dcaef8c.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/login01a9.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:02	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:30:08%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/125c50f9ac7102f21ebe9e61e7043e43.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/125c50f9ac7102f21ebe9e61e7043e43.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:03	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:09%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/125c50f9ac7102f21ebe9e61e7043e43.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/login8808.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:04	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:28:46%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/40e83fff54376bb6dc5df306716bbab8.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/40e83fff54376bb6dc5df306716bbab8.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:04	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:28:46%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/40e83fff54376bb6dc5df306716bbab8.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/login096f.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:05	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2028%20Dec%202022%2008:28:47%20GMT	https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/b4d9cbb0062a4f6af887e189fd13bf2f.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/bundles/b4d9cbb0062a4f6af887e189fd13bf2f.png	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
14:09:06	10017/10017	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2008:30:12%20GMT	https://d235vmrai5heq2.cloudfront.net/login?redirecturl=elements/bundles/Zenler/bundles/b4d9cbb0062a4f6af887e189fd13bf2f.png	C:/Users/shubh/Downloads/NXT%20Blogs%20Page/d235vmrai5heq2.cloudfront.net/loginb99d.html	(from https://d235vmrai5heq2.cloudfront.net/elements/bundles/Zenler/css/Zenler_skeleton.css?v=V3.1.80049)
